49.9 ; 100 ; 49376926312 ; 27953664 ; 8636044 ; 1986 ; 140132554 ; 0.000184438851483635 ; 425984 ; 28721152 ; 27953664
47.5 ; 100 ; 49636172776 ; 38248528 ; 8681360 ; 1997 ; 140737363 ; 0.00018430206423250867 ; 425984 ; 38969344 ; 38248528
48 ; 100 ; 49896642176 ; 47376512 ; 8727049 ; 2007 ; 141331672 ; 0.00018422558385480017 ; 425984 ; 48070656 ; 47376512
52.8 ; 100 ; 50185753976 ; 41050520 ; 8777495 ; 2017 ; 142097252 ; 0.00018419742704836367 ; 425984 ; 41787392 ; 41050520
54.2 ; 100 ; 50481180976 ; 38275104 ; 8829172 ; 2029 ; 142929504 ; 0.00018431389776903074 ; 425984 ; 39018496 ; 38275104
47.3 ; 100 ; 50738931776 ; 41898640 ; 8874291 ; 2039 ; 143691674 ; 0.00018432777802281292 ; 425984 ; 42631168 ; 41898640
46.3 ; 100 ; 50991998952 ; 46672672 ; 8918513 ; 2048 ; 144369078 ; 0.00018427128545606282 ; 425984 ; 47374336 ; 46672672
52.7 ; 100 ; 51278739048 ; 27642456 ; 8968718 ; 2059 ; 145239107 ; 0.00018429668172428298 ; 425984 ; 28385280 ; 27642456
53 ; 100 ; 51567854512 ; 52589536 ; 9019259 ; 2069 ; 145800971 ; 0.00018426131308127655 ; 425984 ; 53280768 ; 52589536
51.6 ; 100 ; 51848414288 ; 35812960 ; 9068411 ; 2080 ; 146724199 ; 0.00018431971693504565 ; 425984 ; 36544512 ; 35812960
46 ; 100 ; 52099851928 ; 42882928 ; 9112352 ; 2089 ; 147329023 ; 0.00018415084230882024 ; 425984 ; 43614208 ; 42882928
47.5 ; 100 ; 52358353088 ; 23285368 ; 9157615 ; 2099 ; 147916561 ; 0.00018406990678128887 ; 425984 ; 23994368 ; 23285368
53.8 ; 100 ; 52651270112 ; 46119584 ; 9208865 ; 2110 ; 148713146 ; 0.0001841852673420508 ; 425984 ; 46792704 ; 46119584
52.2 ; 100 ; 52935836360 ; 63177936 ; 9258641 ; 2120 ; 149452017 ; 0.00018413020848921828 ; 425984 ; 63840256 ; 63177936
42.1 ; 100 ; 53164264984 ; 57959560 ; 9298733 ; 2128 ; 149914711 ; 0.00018385561965474225 ; 425984 ; 58638336 ; 57959560
47.5 ; 100 ; 53423848624 ; 29178656 ; 9344115 ; 2139 ; 150802481 ; 0.0001838444533118359 ; 425984 ; 29933568 ; 29178656
40.7 ; 100 ; 53644336200 ; 44263536 ; 9382847 ; 2148 ; 151475609 ; 0.00018374003092320272 ; 425984 ; 44957696 ; 44263536
44.6 ; 100 ; 53884378496 ; 33033240 ; 9425152 ; 2158 ; 152271496 ; 0.0001836334085691365 ; 425984 ; 33742848 ; 33033240
41.8 ; 100 ; 54107793776 ; 38690256 ; 9464650 ; 2167 ; 152821867 ; 0.00018353026335160636 ; 425984 ; 39395328 ; 38690256
